episode,reward,loss,energy_saving,latency,sla_violations,active_links,cluster_count
476,-143.16124191728906,37.9547646188736,0.8059747500000001,15.983166329608578,44.4954128440367,200,4
477,-175.45506955932592,36.626845726966856,0.8065800000000002,17.367694674996297,42.672413793103445,201,3
478,-180.7533010018268,40.14148850917816,0.8066610000000002,17.886851573041735,25.438596491228072,200,4
479,-148.77886939062248,38.363914704322816,0.8065687500000002,16.143205688704796,26.431718061674008,205,7
480,-188.76076168620412,37.51313183307648,0.8062785000000002,18.189540097759238,24.271844660194176,205,3
481,-166.18626492100648,40.154875044822695,0.8057137500000002,17.049613879792606,19.004524886877828,201,4
482,-163.2324070048542,37.71097839832306,0.8050252500000002,16.98765216211689,24.88262910798122,202,4
483,-150.864595945634,36.96753570079804,0.8053762500000002,16.22265911621621,23.144104803493452,200,3
484,-177.81289304546823,41.82146370410919,0.8060962500000002,17.670347725445957,29.68036529680365,203,3
485,-179.64035659096,37.19032591819763,0.8066317500000002,17.73648981683296,9.95475113122172,200,3
486,-153.56609064427792,39.439044947624204,0.8064562500000001,16.35622118782758,34.66666666666667,204,2
487,-144.77155255368953,37.960594086647035,0.8067127500000001,16.059695245031737,20.869565217391305,200,5
488,-176.6933021339428,40.18075096130371,0.80648325,17.516681220464523,46.009389671361504,202,3
489,-182.2437511755383,37.28209228038788,0.80663625,17.908528136556562,27.27272727272727,200,3
490,-190.87235050271224,36.89715115070343,0.8064630000000002,18.193066954737986,55.8252427184466,200,3
491,-161.39278513930913,40.31370703220367,0.8067960000000002,16.978028809935914,33.47826086956522,201,3
492,-170.61371194540536,35.343186287879945,0.8068005000000003,17.37594582320353,46.22222222222222,201,3
493,-191.70582001160574,35.807233967781066,0.8066070000000002,18.48828032778051,36.018957345971565,200,4
494,-187.94127262853826,38.44129956722259,0.8065822500000001,18.19033853541012,46.98275862068966,205,3
495,-194.51782869596116,38.03360918998718,0.8065912500000002,18.245236323372488,30.09259259259259,203,3
496,-182.51816441570713,36.233420820236205,0.8064630000000002,18.10279143967045,41.150442477876105,202,3
497,-164.5465571269456,38.87013202190399,0.8067127500000001,17.082106596529048,35.294117647058826,200,3
498,-212.45050132833867,37.21779826164246,0.8063955000000002,19.415294571958047,34.27230046948357,205,3
499,-187.40520124900974,37.995704684257504,0.8065710000000001,18.336138961933,39.189189189189186,202,3
500,-168.10246110070133,39.50679524898529,0.8067442500000002,17.12838270289529,38.70967741935484,202,4
501,-153.95609091292258,37.546753735542296,0.8059027500000002,16.511267715331524,41.31455399061033,203,3
502,-177.1123057975457,37.28429407596588,0.80667675,17.731103554037862,24.107142857142858,200,4
503,-199.36439982179445,36.29013070106507,0.8054190000000001,18.693429317965737,30.08849557522124,205,3
504,-200.0200727209471,38.31439513206482,0.806409,18.67929993740357,29.767441860465116,201,3
505,-161.8223067246565,38.492956190109254,0.806508,16.766460656930978,23.504273504273502,205,3
506,-156.81816592238124,37.76251013755798,0.8058375000000001,16.621725279819184,51.61290322580645,204,3
507,-197.9331996680786,37.405775756835936,0.8067105000000001,18.532968176719926,40.94827586206897,200,4
508,-193.89059040412502,37.59620143413544,0.8066700000000001,18.425846416508165,31.60377358490566,200,5
509,-148.17014240211583,37.73951999664307,0.8066295000000001,16.19056351966644,39.800995024875625,201,3
510,-182.68620708301373,36.29435130596161,0.8066205000000002,17.867665708344916,41.66666666666667,200,3
511,-178.3225158725638,34.48330759525299,0.8066677500000003,17.47479700327336,33.177570093457945,200,5
512,-180.81446238670506,35.95523984432221,0.8064742500000002,17.79095009115518,25.76419213973799,204,3
513,-150.96508994317398,33.99030999183655,0.8060872500000003,16.423828844920294,46.017699115044245,202,3
514,-199.3652384184094,36.76433692932129,0.8065665000000002,18.425664658783965,44.339622641509436,204,3
515,-141.46452540716007,33.97909873962402,0.8065755000000001,15.894600236828953,46.875,205,3
516,-148.79255613807408,34.64620737552643,0.8067487500000001,16.215028784724737,34.74576271186441,204,3
517,-173.41300656120345,36.51737928390503,0.8065035000000002,17.52647192659579,21.00456621004566,201,3
518,-188.39723986628115,32.550409779548644,0.8066025000000002,18.328344811400584,32.27272727272727,200,4
519,-190.20428598912665,32.61081622123718,0.8066115,18.276379073284435,36.08695652173913,200,3
520,-150.06832666759217,32.716988635063174,0.8066992500000001,16.31064719057045,29.43722943722944,200,3
521,-134.9276813118008,34.696600971221926,0.8054842500000001,15.526882475229318,2.5974025974025974,200,5
522,-107.66420514965772,32.42387813091278,0.8052525000000001,14.11229410176332,21.00456621004566,204,3
523,-156.92620574246405,30.24496087551117,0.80527275,16.428834899907287,42.792792792792795,200,4
524,-158.7022589969732,32.41959488391876,0.8066542500000001,16.655462127861263,34.21052631578947,200,3
525,-142.80081112171243,32.072351942062376,0.8065350000000001,15.806899105323508,24.43438914027149,200,3
526,-201.8758802895392,31.63932978630066,0.8064270000000002,18.72876299147397,22.90748898678414,201,4
527,-170.40372004376533,30.68952754974365,0.8062875000000002,17.508047595582582,33.92857142857143,204,3
528,-182.71196081607908,30.123691654205324,0.8067330000000001,17.86231272115618,15.350877192982457,200,3
529,-129.58020059062383,31.062484521865844,0.8063212500000002,15.392210486396785,20.54794520547945,200,5
530,-142.39681258500622,33.31816532850266,0.8049150000000002,15.67929351058356,47.368421052631575,202,3
531,-139.06300864020716,30.78026819229126,0.8068365000000002,15.867146728512285,7.142857142857142,202,3
532,-143.66297185508103,32.03122784614563,0.8053087500000001,15.929974829867271,29.910714285714285,201,3
533,-156.19530702596848,35.228268866539004,0.8053830000000002,16.66752456859052,46.38297872340426,200,3
534,-177.19959657562177,34.01421975374222,0.8065147500000001,17.63854878943216,42.73504273504273,201,3
535,-142.01587457473218,34.79951847553253,0.8058150000000002,16.09514303447891,37.89954337899543,200,3
536,-119.52118522408423,36.358283033370974,0.8061210000000001,15.033098189783404,28.444444444444443,200,3
537,-160.5804473172991,35.73345846652985,0.8063527500000001,16.581958245907998,53.49794238683128,203,3
538,-153.44420043535072,35.09022536277771,0.8068162500000002,16.450051692406145,40.42553191489361,200,3
539,-187.09570606224082,37.56336479902267,0.8065755000000001,18.002692082609116,29.646017699115045,200,5
540,-134.17368121385616,35.354788975715636,0.8066407500000001,15.3952832262735,33.4841628959276,201,3
541,-117.6645387330697,36.62282859325409,0.8065980000000001,14.692106036161931,13.389121338912133,202,3
542,-181.80013189508892,39.812857270240784,0.8063752500000001,17.919214413588485,27.027027027027028,200,3
543,-187.94967691334853,37.55254385471344,0.8065732500000001,18.077386951994825,9.95475113122172,202,3
544,-102.36750211594422,38.91432544708252,0.8050230000000002,13.828685614054566,9.004739336492891,200,4
545,-50.25327811667665,41.85743438243866,0.8048902500000001,11.537667288167059,4.6082949308755765,200,3
546,-97.57999475535338,40.645251235961915,0.8042130000000002,13.684757582101797,38.197424892703864,200,3
547,-155.4719987206779,39.49024740219116,0.8064742500000002,16.49987783693948,35.02304147465438,200,3
548,-188.75380742553713,44.234136219024656,0.8066812500000001,18.151594226940674,38.70967741935484,200,2
549,-185.80230465790152,42.557196369171145,0.8067217500000001,18.05883006006931,25.112107623318387,202,3
550,-159.57933832842662,42.48227409362793,0.80642475,16.749694485395317,55.895196506550214,204,3
551,-157.72407394208867,48.33132128715515,0.8065777500000002,16.592181560331973,33.65853658536586,207,4
552,-178.38870933661477,47.420359063148496,0.8066070000000002,17.506862167252116,28.77358490566038,203,3
553,-152.00500912146282,51.2635529088974,0.8065530000000001,16.501930166797436,27.391304347826086,202,4
554,-163.57240170792858,44.85346463680267,0.8065845000000001,17.034110863761452,37.89954337899543,202,3
555,-126.5085021247355,45.1623163318634,0.8064045000000002,15.222285292249376,14.61187214611872,200,3
556,-149.0496432819801,46.00943367004395,0.8053650000000002,16.361475908028947,36.74418604651163,200,5
557,-197.2200192920154,45.20077181339264,0.8068050000000002,18.496657021193506,33.33333333333333,203,3
558,-148.99341551915387,44.595868668556214,0.80549325,16.14805433185502,27.67857142857143,200,3
559,-133.7721358587185,45.9070788860321,0.8063370000000002,15.550680013059537,9.90990990990991,200,3
560,-142.4095612494994,43.17785096168518,0.8052052500000002,15.717324147152954,34.49781659388647,202,3
561,-155.08876991543963,43.40197364330292,0.8065777500000002,16.557777956668456,44.44444444444444,200,3
562,-82.42651802784574,42.71578507900238,0.8059702500000001,13.123975827622896,12.5,200,3
563,-119.17001672581154,43.575346159934995,0.8056642500000001,14.700244203160764,32.432432432432435,203,3
564,-144.93658492108767,40.42605574607849,0.8066880000000001,16.102557697860508,29.807692307692307,200,3
565,-135.93628549882632,41.9056094789505,0.80671725,15.753155581612955,17.12962962962963,201,3
566,-86.46773906475543,42.26234601020813,0.8052075000000002,13.239538286530504,12.280701754385964,202,4
567,-136.5673380612475,42.25712773323059,0.8063212500000002,15.790190437410079,9.322033898305085,200,3
568,-180.92000792395038,43.4879897403717,0.8065282500000001,17.92061827017112,32.88888888888889,200,3
569,-116.63061631082006,42.71319476127624,0.80668125,14.593214450115916,5.777777777777778,202,3
570,-136.70687867442885,41.03778333187103,0.8061750000000001,15.579226952338646,15.492957746478872,201,3
571,-123.913630696987,42.707475781440735,0.8065710000000001,14.896313091539211,20.81447963800905,200,3
572,-109.46376745273005,41.85014156341553,0.8062672500000002,14.53269275871524,29.22374429223744,204,3
573,-174.40395798633747,43.143657422065736,0.8062605,17.588533919202177,29.694323144104807,202,5
574,-155.35874865619954,40.03938028335571,0.80600625,16.687575858154,31.11111111111111,200,4
575,-164.34828105408042,42.47530611515045,0.8065957500000002,17.07482095194148,19.306930693069308,200,3
576,-120.647694098221,39.50773697376251,0.8066205000000002,14.79622690253952,11.059907834101383,200,3
577,-114.3253673519321,38.80992400169372,0.8054955000000001,14.7034008271875,14.666666666666666,200,3
578,-152.19898739357217,41.080918045043944,0.8060962500000002,16.359419854414682,45.77777777777778,200,4
579,-170.45229476913207,43.319085664749146,0.8065327500000001,17.25495190975658,41.77215189873418,200,2
580,-147.44364290341827,39.61944914340973,0.8065597500000001,16.224984850068164,24.31192660550459,201,3
581,-148.24489746735543,42.09469050884247,0.8065417500000001,16.311893871047328,25.943396226415093,200,3
582,-127.84410763291359,40.460395503044126,0.8059770000000002,15.28126368611152,9.170305676855897,200,3
583,-92.83528433199328,40.61943377017975,0.8053335000000001,13.261373867487887,9.389671361502346,200,3
584,-126.94734331283837,36.664866919517515,0.8050815000000001,15.258555436523206,23.28767123287671,204,4
585,-148.4551680956494,38.44242684841156,0.8068410000000003,16.27952888508846,29.27927927927928,200,4
586,-120.74892822630493,39.85937258243561,0.8067240000000001,14.72109109181714,8.695652173913043,202,3
587,-57.79417557583456,40.70809637069702,0.8050455000000002,11.658759708497747,29.87012987012987,200,3
588,-93.33107466193411,40.50423601150513,0.8064967500000003,13.580001531939105,4.225352112676056,200,3
589,-118.9714663057192,41.72703873634338,0.8052637500000002,14.790793450792732,18.72146118721461,200,3
590,-123.40843058143419,43.672443900108334,0.8059162500000002,15.166244769124264,19.730941704035875,200,3
591,-134.84749245310078,38.456845703125,0.8067892500000002,15.499835269623693,3.755868544600939,200,3
592,-51.47300293167929,39.10675864696503,0.8054730000000003,11.440172453347621,23.555555555555554,208,4
593,-117.91568173997817,38.56774740695953,0.8062830000000002,14.891650521391616,9.722222222222223,200,3
594,-98.94216060000345,38.21396593093872,0.8062470000000002,13.86717921002386,23.504273504273502,200,4
595,-93.53981147982063,37.327110347747805,0.8054662500000002,13.49921802534825,28.695652173913043,200,3
596,-83.57616194573835,38.491007943153384,0.8053110000000001,12.791807703335985,13.733905579399142,200,4
597,-182.44959929231706,39.22111145973206,0.8061322500000001,17.72910623793589,38.56502242152467,202,3
598,-148.67024410195424,38.88615507125854,0.8064135000000001,16.272252987800663,16.363636363636363,200,3
599,-108.4341872215883,37.84277233600616,0.8053672500000002,14.247647052898607,34.112149532710276,200,3
600,-134.90259839757115,39.12719795703888,0.8067442500000002,15.45646432482879,4.910714285714286,206,3
601,-109.15885626882246,39.2412114906311,0.8050050000000002,14.183954466424801,14.351851851851851,200,3
602,-131.90285122080394,40.29354522228241,0.8061097500000001,15.531843886877748,13.106796116504855,203,3
603,-125.01811421133797,36.89044913768768,0.8052412500000002,15.02921049589583,32.71028037383177,205,4
604,-166.84900490346126,39.21570071697235,0.8066452500000003,17.035246029795566,33.03167420814479,206,3
605,-130.84457591065186,39.09657064914703,0.8059275000000002,15.422225308662172,16.371681415929203,203,3
606,-108.66326644848726,37.444177737236025,0.80643825,14.193294178216274,14.418604651162791,200,3
607,-123.83443297892569,36.14201025009155,0.8057880000000001,14.943497111424245,14.814814814814813,202,3
608,-134.49295577588472,36.194965286254885,0.8052435000000001,15.478483841931489,17.209302325581397,205,3
609,-121.13199348303402,37.42167057514191,0.8057452500000002,14.87600083032145,18.181818181818183,202,3
610,-120.71674929330662,36.72499306678772,0.8045797500000001,14.720022843611932,22.22222222222222,200,3
611,-135.54988884042163,36.8380823302269,0.8063145000000002,15.664660202876176,26.146788990825687,200,3
612,-147.13038061119488,35.555513415336605,0.8065237500000001,16.17619575233423,18.303571428571427,200,3
613,-155.99004485705873,34.626993894577026,0.8063865000000001,16.527057238656024,30.396475770925107,200,3
614,-123.12859649424324,34.79665107250214,0.8067825000000002,14.818324040816032,4.824561403508771,200,3
615,-154.48189932381322,33.64169309139252,0.8051580000000002,16.400412958113108,53.01724137931034,200,3
616,-135.15557187960115,34.82744037151337,0.8067645000000002,15.60864830432429,14.414414414414415,200,3
617,-63.128461583437556,31.983001592159273,0.8058825000000002,12.208194899993956,4.484304932735426,200,3
618,-108.5053916212799,32.27877113342285,0.80563275,14.129168289425543,25.229357798165136,202,4
619,-132.81078853915105,31.899502799510955,0.8066137500000002,15.595059775698239,7.30593607305936,200,3
620,-81.25475422222202,32.98032467842102,0.8055090000000001,12.650451131033899,10.69767441860465,200,3
621,-138.40122212996323,32.47753333568573,0.8066092500000002,15.822504543991181,36.08695652173913,205,4
622,-146.93942814514276,32.10431939601898,0.8065237500000001,16.268003894450615,16.23931623931624,200,3
623,-157.20706580176204,33.10693545818329,0.8057227500000002,16.66697009921676,2.6548672566371683,203,3
624,-96.41127340842495,32.26584924459458,0.8055495000000001,13.714485544001631,14.93212669683258,200,3
625,-112.76873123658532,31.368952236175538,0.8057587500000001,14.262016517794093,14.592274678111588,202,3
626,-116.88807092188281,32.26373903751373,0.8063482500000002,14.58257041159254,17.22488038277512,200,3
627,-109.31722739619087,31.138608918190002,0.8049397500000001,14.390469912203914,11.16751269035533,200,3
628,-80.05893194881227,30.213058156967165,0.8059905,12.776070718502735,5.761316872427984,201,3
629,-91.82842169268275,29.89365119457245,0.80595225,13.6815280133439,9.216589861751153,200,3
630,-151.82816162724396,29.958741986751555,0.80507025,16.43377279765281,17.768595041322314,200,4
631,-102.4984758995956,31.507402362823488,0.806004,13.992005347192922,3.5398230088495577,200,3
632,-84.57686482394814,31.026100969314577,0.8055540000000002,13.055124635251156,15.584415584415584,203,3
633,-131.26139662223983,30.980450377464294,0.8057317500000001,15.353319199927968,15.350877192982457,201,3
634,-61.236123876235226,31.087861552238465,0.8053380000000001,12.006360447281825,20.833333333333336,202,4
635,-111.50721171341564,31.874497838020325,0.8064315000000002,14.491934054856499,15.492957746478872,201,3
636,-127.10949329060782,31.865419569015504,0.8053785000000002,15.14360010789541,13.513513513513514,200,3
637,-120.1331525308813,33.44278122901917,0.8061772500000001,14.829390856140186,5.454545454545454,200,4
638,-116.55306521727253,30.244349551200866,0.8055832500000002,14.478471206131927,46.22222222222222,200,3
639,-90.71963995412484,29.34348961830139,0.8069175000000002,13.359663621906634,5.529953917050691,200,3
640,-165.49902321193676,28.747791199684144,0.806193,16.912953703797367,16.894977168949772,201,3
641,-87.69547263423885,30.829405484199523,0.8055427500000002,13.19955074948886,13.425925925925927,200,4
642,-114.61589022378088,30.16202960729599,0.8058915000000002,14.562143212689106,32.242990654205606,200,4
643,-86.95558666062242,31.642288198471068,0.8067262500000001,13.092183907231481,5.508474576271186,200,3
644,-123.0533589974387,29.782878890037537,0.8058375000000001,14.91375415552442,15.178571428571427,200,3
645,-102.36487970459883,32.020778183937075,0.8052165000000002,13.839862239261914,15.384615384615385,200,3
646,-135.98578466325876,35.53317318439483,0.8062267500000001,15.522933394013647,18.859649122807017,201,4
647,-102.71153484543831,35.30432367324829,0.8053245000000001,13.948179625413784,22.727272727272727,200,3
648,-74.85579336283809,37.191089992523196,0.8064540000000002,12.79800659830774,9.1324200913242,200,3
649,-121.62327636579339,38.952464814186094,0.8064832500000001,14.776782960691172,17.316017316017316,202,3
650,-86.55818452839277,38.1659246635437,0.8052232500000003,13.149465195328968,11.87214611872146,200,3
651,-89.90746148206432,37.61794523239136,0.8059297500000002,13.302699727965148,6.329113924050633,200,3
652,-98.96840742848993,36.136196417808534,0.8066632500000002,14.12757419015075,9.821428571428571,200,3
653,-69.0621708206647,39.18929938316345,0.8053875,12.29942986776487,19.81566820276498,200,3
654,-119.28460425462937,34.59195241928101,0.8065980000000001,14.689453182803595,6.666666666666667,200,3
655,-103.67851921998121,37.60937059402466,0.8055585000000002,13.885033419676965,39.57446808510638,200,2
656,-136.36706164131937,39.65424883365631,0.80662275,15.726867011512331,4.741379310344827,200,3
657,-87.21144956730879,40.145007767677306,0.8067420000000002,13.272870189068444,8.558558558558559,202,3
658,-96.45450353175052,37.82699192523956,0.8048587500000002,13.53123125618128,18.141592920353983,200,3
659,-121.45278954804563,38.382288851737975,0.8057407500000001,14.953416573660252,29.166666666666668,200,3
660,-149.50359467286302,41.0569903755188,0.80668125,16.069367092357794,7.851239669421488,200,3
661,-99.51173163659706,40.66607563972473,0.80530425,13.85139561858583,14.529914529914532,202,3
662,-72.73071215887931,39.57963659763336,0.8054640000000001,12.63287678406252,9.956709956709958,200,3
663,-123.43640902297774,39.004637331962584,0.8066677500000001,15.014037686152284,22.972972972972975,200,3
664,-117.11570902234482,37.64558609008789,0.8058757500000001,14.560117801416284,17.77777777777778,200,3
665,-135.51246875699843,40.08891922473907,0.8065980000000001,15.723924558140666,34.87394957983193,201,3
666,-134.75528149008966,38.72328767299652,0.8066452500000001,15.450073564699906,23.474178403755868,202,3
667,-123.13370687560536,37.22195161342621,0.805995,14.924691097999002,36.96682464454976,203,2
668,-108.67833761486625,37.89879733562469,0.8066992500000001,14.367672676969677,7.30593607305936,200,3
669,-99.2527121015768,39.43694934844971,0.80561475,13.87009550995277,21.524663677130047,202,3
670,-173.8229287057254,38.37632537841797,0.8066925000000001,17.378348830960473,56.09756097560976,201,4
671,-126.12191576930424,38.741626205444334,0.8066317500000002,15.03369726478275,10.550458715596331,202,3
672,-97.03655388744201,37.99044940471649,0.8059342500000003,13.796909608809658,21.518987341772153,203,3
673,-89.91481028136587,39.478662276268004,0.8051040000000002,13.198107335561927,24.680851063829788,201,3
674,-83.8008605155651,43.72395635604858,0.8055607500000002,13.062424409830514,17.56756756756757,200,3
675,-139.763135478898,42.040882573127746,0.8056935000000002,15.683734827302096,32.88888888888889,200,4
676,-174.45363025086849,42.410465965270994,0.8066137500000002,17.41665844823945,40.61135371179039,209,3
677,-142.5567509467483,42.19794341564179,0.8060017500000001,16.03046338546616,27.027027027027028,202,3
678,-180.18874674846947,47.43219392776489,0.8066115000000003,17.819134431938366,32.242990654205606,200,3
679,-231.5255044094037,47.647001886367796,0.8066925,20.24024382701702,57.674418604651166,200,3
680,-229.82038425749263,48.965076513290406,0.8063775000000001,20.127751125535088,15.450643776824036,200,3
681,-220.184226210646,49.21561532497406,0.80546625,19.70593287460083,54.58715596330275,200,3
682,-213.83583639706995,48.00857137680054,0.806706,19.25017152091214,28.38427947598253,201,4
683,-193.70792963064602,51.674752626419064,0.8067307500000002,18.41827897222369,41.891891891891895,200,3
684,-171.15012223652195,52.3383602809906,0.8066070000000001,17.143102344302022,38.604651162790695,200,3
685,-161.15064186111823,53.31321063995361,0.8065777500000002,16.880918810456727,30.59360730593607,203,3
686,-178.72068619932543,50.866133766174315,0.80616825,17.573316171018597,28.13852813852814,200,3
687,-189.5301617236547,52.59806258201599,0.8065642500000001,17.92244176925364,36.771300448430495,200,3
688,-149.21049267968652,50.282491788864135,0.8066340000000003,16.305658070328658,24.680851063829788,200,2
689,-204.33292895676996,49.8765730381012,0.8066385000000003,18.75692514065676,27.82608695652174,203,3
690,-175.67083000159099,52.687519817352296,0.8065890000000002,17.646306073258955,26.81818181818182,200,3
691,-162.24583974947893,45.526266689300535,0.8051422500000001,16.798720567813778,43.63636363636363,201,3
692,-180.98017694561366,50.18136240005493,0.806706,17.783752622658646,38.23529411764706,200,4
693,-178.69021113775437,52.32970911026001,0.8066767500000002,17.62620719294828,31.57894736842105,200,3
694,-155.4475592276868,51.464358472824095,0.8067150000000001,16.520316284686437,53.883495145631066,200,3
695,-147.39584085728833,48.79703091621399,0.8067532500000002,16.069890418767685,34.841628959276015,200,3
696,-187.02203120524177,49.73718181610107,0.80665875,18.228339028149463,24.200913242009133,200,3
697,-172.3294541671027,50.0064026927948,0.8056485000000002,17.26718089149778,34.08071748878923,201,3
698,-174.1128455369331,49.79105652809143,0.8065260000000001,17.56568477539443,35.294117647058826,200,3
699,-193.17724087826343,52.36516929626465,0.8065485000000001,18.47636650678437,47.97979797979798,203,3
700,-180.89972347193267,45.29899079322815,0.8066047500000002,17.82334175566038,37.238493723849366,204,3
701,-180.62313141312947,54.275572862625125,0.8065822500000002,17.866390369729057,28.054298642533936,202,4
702,-160.80106174833725,47.38015243530273,0.80614575,16.71698091954396,31.57894736842105,206,3
703,-143.22287289709692,48.174513597488406,0.80597925,16.16100759441528,26.637554585152838,200,3
704,-152.3671697410241,46.40491533279419,0.8066385000000001,16.427172027007646,34.862385321100916,201,3
705,-198.08214235480352,47.871561431884764,0.8060940000000002,18.593634410837918,38.35616438356164,200,4
706,-196.88006441980164,49.91380023956299,0.80615925,18.648396123242705,42.91845493562232,202,3
707,-187.26217241867968,45.82937312602997,0.8066520000000001,17.99267596087907,50.68493150684932,202,3
708,-171.0510821325271,44.2407272863388,0.8062582500000001,17.286228976372872,24.75728155339806,200,3
709,-107.47671801769194,46.35565389633179,0.8052772500000002,14.101420769651003,25.454545454545453,203,4
710,-141.00183393101725,45.08301764965057,0.80541675,15.890914388369431,29.72972972972973,200,4
711,-129.50112690542448,43.80955584049225,0.8060715000000002,15.417201151441878,44.15584415584416,200,3
712,-146.50118611548757,38.40268634796143,0.8062492500000001,16.10744883951395,30.14354066985646,208,3
713,-139.66572238601887,41.153109045028685,0.8054032500000001,15.821216006948397,36.23853211009174,204,3
714,-152.5692574342448,44.559258017539975,0.8056282500000002,16.267366315590156,22.641509433962266,200,3
715,-87.82574617791897,39.918342299461365,0.8050252500000002,13.331401098073634,10.85972850678733,200,3
716,-145.72774425716298,40.68319982528686,0.8048115000000001,16.164660117814854,17.59259259259259,200,3
717,-122.07696508677209,41.383148341178895,0.8064810000000001,15.022432880350507,12.093023255813954,204,3
718,-137.36354400486505,41.92774411201477,0.8055855000000001,15.575554805895354,31.775700934579437,202,3
719,-190.1220213011655,41.21133005142212,0.8064855000000002,18.34617709294731,39.25233644859813,200,4
720,-171.49557454021797,45.236649942398074,0.8066025,17.403338003650433,16.587677725118482,200,3
721,-147.48350989343535,48.47776870250702,0.8051805000000002,16.0556612287655,29.333333333333332,203,3
722,-140.81512139846635,49.570653805732725,0.8062357500000001,15.76018931260987,11.52073732718894,200,3
723,-156.42546833241474,48.24749285697937,0.8058937500000002,16.771622190130287,28.110599078341014,203,3
724,-147.434290529186,48.691545162200924,0.8066587500000001,16.315708789393906,35.2112676056338,200,3
725,-159.99273182215845,49.79295304298401,0.8062807500000001,16.713965899664814,31.818181818181817,205,4
726,-98.44143871283777,50.93442410469055,0.8047417500000001,14.050759835501012,16.591928251121075,201,3
727,-151.74500929543507,52.082951393127445,0.8062717500000002,16.212440205938815,20.77922077922078,200,3
728,-143.88928788937162,48.14779764175415,0.8055855000000001,16.021398265778338,10.50228310502283,201,3
729,-139.8565355907724,53.43510026931763,0.8052435000000001,15.649666012217104,42.0353982300885,207,4
730,-146.6095251698001,59.10968273162842,0.80678475,16.0293879360866,14.414414414414415,200,3
731,-132.21946584016817,58.307728910446166,0.8055720000000001,15.296746067108698,19.047619047619047,203,5
732,-129.08033679424912,58.21331496238709,0.8058982500000001,15.272142733032751,40.487804878048784,200,3
733,-118.68130484892622,63.57578194618225,0.80642475,14.806809513787027,20.187793427230048,205,5
734,-138.9019864994668,64.28745392799378,0.80670375,15.740943194345313,27.230046948356808,200,3
735,-165.14669241151128,64.4447451210022,0.8065732500000001,17.067010284102253,8.796296296296296,201,3
736,-139.14319938971818,67.24861376762391,0.8048655000000001,15.579757393627682,14.563106796116504,203,3
737,-64.00396060259031,63.096292915344236,0.8049802500000002,12.084245718314977,17.699115044247787,207,2
738,-92.10582991856232,64.54904245376586,0.8048565000000002,13.489586170554949,20.353982300884958,202,3
739,-173.84626854128612,63.01595046043396,0.8057970000000002,17.314152525493583,23.404255319148938,204,3
740,-182.87016866239512,63.11926826477051,0.8063887500000001,17.879465293448686,35.483870967741936,202,3
741,-157.235721798946,58.83340884208679,0.8065710000000001,16.59142032721823,33.33333333333333,202,3
742,-130.78137185291195,59.22823773384094,0.8060580000000002,15.288515814171515,37.88546255506608,200,3
743,-148.8211390098263,63.0450610256195,0.8066835,16.219935429234717,23.214285714285715,200,4
744,-118.06809728079749,61.89921281814575,0.8054730000000002,14.78221758784096,31.100478468899524,200,3
745,-143.25877068645065,68.85396715164184,0.8066340000000001,15.878986862952788,27.522935779816514,202,3
746,-131.86960793722247,60.25964130878449,0.8049577500000001,15.322706545685882,19.90740740740741,202,3
747,-152.38640590023564,59.78686814308166,0.80667675,16.416750226112402,25.570776255707763,204,3
748,-120.24772064493717,66.72280093193054,0.8066700000000003,14.894885707242663,20.642201834862387,200,3
749,-144.15439753385175,60.221256465911864,0.8066767500000002,16.051903750068785,12.0,200,4
750,-147.29300745155996,65.66434633255005,0.8054955000000001,16.086079613395246,21.962616822429908,205,3
751,-160.45423232660292,57.719671421051025,0.8063685,16.824538814505797,27.47747747747748,200,3
752,-182.02041644958587,74.41780128002166,0.806058,17.762614241866913,30.630630630630627,203,3
753,-170.95031793353778,66.74654933929443,0.8062987500000002,17.316918832074208,16.216216216216218,202,3
754,-145.02586022871344,61.32199224472046,0.8064990000000002,15.992568347881983,17.46724890829694,202,3
755,-137.1874954614512,65.73923027992248,0.8053020000000002,15.583113294529095,31.858407079646017,201,3
756,-151.7570414832469,61.03236463546753,0.80667675,16.266740054002312,42.3728813559322,202,2
757,-123.825625624335,61.98854890823364,0.8059455000000001,15.048206484357493,20.930232558139537,200,3
758,-137.8666138399764,61.29141194343567,0.8052457500000003,15.642869658182558,19.138755980861244,203,4
759,-98.92034487596541,62.87074474811554,0.8055337500000002,13.756428187569167,10.59322033898305,202,5
760,-116.90723415588486,57.533363256454464,0.8048295000000002,14.573835465357782,25.333333333333336,200,3
761,-187.76184024991937,57.93857708930969,0.8056035000000001,18.05099723104399,33.047210300429185,201,3
762,-179.36013007318905,56.514948530197145,0.8061705,17.840852031460262,34.52914798206278,205,3
763,-172.23674044800714,57.58324781417846,0.8061907500000001,17.261904991372866,18.099547511312217,202,3
764,-150.26404931246927,60.31822735786438,0.8064337500000002,16.209425080080397,14.798206278026907,200,3
765,-130.51358419306368,56.638988981246946,0.8052300000000001,15.21337454417052,19.383259911894275,200,3
766,-119.18850149118974,57.01085033893585,0.8049937500000002,14.820533301350823,16.52173913043478,200,3
767,-111.76681948850961,56.15641622066498,0.8054842500000001,14.190430005486643,46.15384615384615,200,5
768,-121.46648915204095,53.54183385848999,0.8064135000000001,14.874422335761828,17.35159817351598,200,3
769,-158.97379985148876,56.3621302986145,0.80520075,16.85778389122028,18.859649122807017,200,3
